gene	chr	start	end	GeneNameConv	Remove	RemovePseu	RemoveLowmapp	RemoveCrossmapp	RemoveAuto
UBXN11	chr1	 26607819	 26644854	ENSG00000158062.16	TRUE	FALSE	FALSE	TRUE	FALSE
CD52	chr1	 26644448	 26647014	ENSG00000169442.4	FALSE	FALSE	FALSE	FALSE	FALSE
AIM1L	chr1	 26648350	 26680621	ENSG00000176092.9	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF683	chr1	 26688125	 26701013	ENSG00000176083.13	TRUE	FALSE	FALSE	TRUE	FALSE
DHDDS	chr1	 26758773	 26797785	ENSG00000117682.12	TRUE	FALSE	FALSE	TRUE	FALSE
HMGN2	chr1	 26798941	 26802463	ENSG00000198830.6	TRUE	FALSE	TRUE	TRUE	FALSE
RPS6KA1	chr1	 26856252	 26901521	ENSG00000117676.9	TRUE	FALSE	FALSE	TRUE	FALSE
ARID1A	chr1	 27022524	 27108595	ENSG00000117713.13	TRUE	FALSE	FALSE	TRUE	FALSE
PIGV	chr1	 27113963	 27124889	ENSG00000060642.6	FALSE	FALSE	FALSE	FALSE	FALSE
ZDHHC18	chr1	 27153201	 27184093	ENSG00000204160.7	FALSE	FALSE	FALSE	FALSE	FALSE
SFN	chr1	 27189633	 27190947	ENSG00000175793.10	TRUE	FALSE	FALSE	TRUE	FALSE
GPN2	chr1	 27202624	 27216788	ENSG00000142751.10	TRUE	FALSE	TRUE	TRUE	FALSE
GPATCH3	chr1	 27216979	 27226957	ENSG00000198746.8	FALSE	FALSE	FALSE	FALSE	FALSE
NUDC	chr1	 27226729	 27273353	ENSG00000090273.9	TRUE	FALSE	TRUE	TRUE	FALSE
C1orf172	chr1	 27276053	 27286897	ENSG00000175707.7	FALSE	FALSE	FALSE	FALSE	FALSE
TRNP1	chr1	 27320198	 27327389	ENSG00000253368.3	FALSE	FALSE	FALSE	FALSE	FALSE
SLC9A1	chr1	 27425306	 27493472	ENSG00000090020.6	TRUE	FALSE	FALSE	TRUE	FALSE
WDTC1	chr1	 27561007	 27635110	ENSG00000142784.11	TRUE	FALSE	FALSE	TRUE	FALSE
TMEM222	chr1	 27648651	 27662891	ENSG00000186501.10	FALSE	FALSE	FALSE	FALSE	FALSE
SYTL1	chr1	 27668513	 27680421	ENSG00000142765.13	TRUE	FALSE	FALSE	TRUE	FALSE
MAP3K6	chr1	 27681675	 27693383	ENSG00000142733.10	FALSE	FALSE	FALSE	FALSE	FALSE
WASF2	chr1	 27730730	 27816669	ENSG00000158195.6	TRUE	FALSE	TRUE	TRUE	FALSE
AHDC1	chr1	 27860546	 27930942	ENSG00000126705.9	TRUE	FALSE	FALSE	TRUE	FALSE
FGR	chr1	 27938575	 27961788	ENSG00000000938.8	FALSE	FALSE	FALSE	FALSE	FALSE
IFI6	chr1	 27992572	 27998729	ENSG00000126709.10	TRUE	FALSE	FALSE	TRUE	FALSE
FAM76A	chr1	 28052490	 28089633	ENSG00000009780.11	TRUE	FALSE	FALSE	TRUE	FALSE
STX12	chr1	 28099694	 28150963	ENSG00000117758.9	TRUE	FALSE	FALSE	TRUE	FALSE
PPP1R8	chr1	 28157289	 28178187	ENSG00000117751.13	FALSE	FALSE	FALSE	FALSE	FALSE
THEMIS2	chr1	 28199055	 28213196	ENSG00000130775.11	FALSE	FALSE	FALSE	FALSE	FALSE
RPA2	chr1	 28218035	 28241257	ENSG00000117748.5	TRUE	FALSE	FALSE	TRUE	FALSE
SMPDL3B	chr1	 28261504	 28285668	ENSG00000130768.10	TRUE	FALSE	FALSE	TRUE	FALSE
XKR8	chr1	 28285973	 28294607	ENSG00000158156.7	TRUE	FALSE	TRUE	TRUE	FALSE
EYA3	chr1	 28296855	 28415207	ENSG00000158161.11	TRUE	FALSE	FALSE	TRUE	FALSE
PTAFR	chr1	 28473677	 28520447	ENSG00000169403.7	TRUE	FALSE	FALSE	TRUE	FALSE
DNAJC8	chr1	 28525967	 28559536	ENSG00000126698.6	TRUE	FALSE	TRUE	TRUE	FALSE
ATPIF1	chr1	 28562620	 28573417	ENSG00000130770.13	FALSE	FALSE	FALSE	FALSE	FALSE
SESN2	chr1	 28586038	 28609002	ENSG00000130766.4	FALSE	FALSE	FALSE	FALSE	FALSE
MED18	chr1	 28655513	 28662476	ENSG00000130772.9	TRUE	FALSE	TRUE	TRUE	FALSE
PHACTR4	chr1	 28696114	 28826881	ENSG00000204138.8	TRUE	FALSE	TRUE	TRUE	FALSE
SNHG3	chr1	 28832492	 28837404	ENSG00000242125.2	TRUE	TRUE	FALSE	TRUE	FALSE
RCC1	chr1	 28832455	 28865812	ENSG00000180198.11	FALSE	FALSE	FALSE	FALSE	FALSE
TRNAU1AP	chr1	 28879597	 28905051	ENSG00000180098.5	TRUE	FALSE	FALSE	TRUE	FALSE
SNORD99	chr1	 28905261	 28905334	ENSG00000221539.1	TRUE	TRUE	FALSE	FALSE	FALSE
SNHG12	chr1	 28905050	 28909495	ENSG00000197989.9	TRUE	TRUE	FALSE	TRUE	FALSE
TAF12	chr1	 28915835	 28969597	ENSG00000120656.7	TRUE	FALSE	FALSE	TRUE	FALSE
GMEB1	chr1	 28995244	 29045865	ENSG00000162419.8	TRUE	FALSE	TRUE	TRUE	FALSE
YTHDF2	chr1	 29063133	 29096287	ENSG00000198492.10	TRUE	FALSE	TRUE	TRUE	FALSE
EPB41	chr1	 29213603	 29446553	ENSG00000159023.14	TRUE	FALSE	FALSE	TRUE	FALSE
SRSF4	chr1	 29474255	 29508499	ENSG00000116350.11	FALSE	FALSE	FALSE	FALSE	FALSE
MECR	chr1	 29519385	 29557454	ENSG00000116353.11	TRUE	FALSE	FALSE	TRUE	FALSE
MATN1-AS1	chr1	 31191351	 31199674	ENSG00000186056.5	TRUE	TRUE	FALSE	FALSE	FALSE
LAPTM5	chr1	 31205316	 31230667	ENSG00000162511.7	FALSE	FALSE	FALSE	FALSE	FALSE
SDC3	chr1	 31342314	 31381608	ENSG00000162512.11	TRUE	FALSE	FALSE	TRUE	FALSE
PUM1	chr1	 31404353	 31538838	ENSG00000134644.11	TRUE	FALSE	FALSE	TRUE	FALSE
SNRNP40	chr1	 31732417	 31769662	ENSG00000060688.8	TRUE	FALSE	FALSE	TRUE	FALSE
ZCCHC17	chr1	 31769842	 31837783	ENSG00000121766.10	TRUE	FALSE	FALSE	TRUE	FALSE
SERINC2	chr1	 31882412	 31907525	ENSG00000168528.7	FALSE	FALSE	FALSE	FALSE	FALSE
PEF1	chr1	 32095463	 32110497	ENSG00000162517.8	TRUE	FALSE	FALSE	TRUE	FALSE
BAI2	chr1	 32192718	 32230494	ENSG00000121753.8	FALSE	FALSE	FALSE	FALSE	FALSE
SPOCD1	chr1	 32256023	 32281652	ENSG00000134668.8	TRUE	FALSE	FALSE	TRUE	FALSE
PTP4A2	chr1	 32372022	 32410457	ENSG00000184007.13	TRUE	FALSE	TRUE	TRUE	FALSE
KHDRBS1	chr1	 32479430	 32526451	ENSG00000121774.13	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM39B	chr1	 32537632	 32568467	ENSG00000121775.13	TRUE	FALSE	FALSE	TRUE	FALSE
KPNA6	chr1	 32573639	 32642169	ENSG00000025800.9	TRUE	FALSE	FALSE	TRUE	FALSE
TXLNA	chr1	 32645287	 32663886	ENSG00000084652.11	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC28B	chr1	 32665987	 32670988	ENSG00000160050.10	TRUE	FALSE	FALSE	TRUE	FALSE
IQCC	chr1	 32671236	 32674288	ENSG00000160051.7	TRUE	FALSE	TRUE	TRUE	FALSE
DCDC2B	chr1	 32674695	 32681797	ENSG00000222046.2	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM234	chr1	 32680073	 32687972	ENSG00000160055.15	FALSE	FALSE	FALSE	FALSE	FALSE
EIF3I	chr1	 32687529	 32697205	ENSG00000084623.7	TRUE	FALSE	TRUE	TRUE	FALSE
MTMR9LP	chr1	 32697259	 32707221	ENSG00000220785.3	TRUE	TRUE	FALSE	TRUE	FALSE
FAM167B	chr1	 32712834	 32714457	ENSG00000183615.5	FALSE	FALSE	FALSE	FALSE	FALSE
LCK	chr1	 32716840	 32751766	ENSG00000182866.12	TRUE	FALSE	FALSE	TRUE	FALSE
HDAC1	chr1	 32757687	 32799236	ENSG00000116478.7	FALSE	FALSE	FALSE	FALSE	FALSE
MARCKSL1	chr1	 32799433	 32801980	ENSG00000175130.6	FALSE	FALSE	FALSE	FALSE	FALSE
FAM229A	chr1	 32826871	 32829879	ENSG00000225828.1	FALSE	FALSE	FALSE	FALSE	FALSE
TSSK3	chr1	 32817122	 32829913	ENSG00000162526.6	FALSE	FALSE	FALSE	FALSE	FALSE
BSDC1	chr1	 32830704	 32860332	ENSG00000160058.14	TRUE	FALSE	FALSE	TRUE	FALSE
ZBTB8OS	chr1	 33065773	 33116504	ENSG00000176261.11	TRUE	FALSE	TRUE	TRUE	FALSE
RBBP4	chr1	 33116743	 33151812	ENSG00000162521.14	TRUE	FALSE	TRUE	TRUE	FALSE
KIAA1522	chr1	 33207486	 33240571	ENSG00000162522.6	FALSE	FALSE	FALSE	FALSE	FALSE
YARS	chr1	 33240840	 33283754	ENSG00000134684.6	TRUE	FALSE	FALSE	TRUE	FALSE
S100PBP	chr1	 33282368	 33324476	ENSG00000116497.13	TRUE	FALSE	FALSE	TRUE	FALSE
RNF19B	chr1	 33402046	 33430286	ENSG00000116514.12	TRUE	FALSE	FALSE	TRUE	FALSE
AK2	chr1	 33473585	 33546597	ENSG00000004455.12	TRUE	FALSE	TRUE	TRUE	FALSE
ADC	chr1	 33546705	 33586131	ENSG00000142920.12	FALSE	FALSE	FALSE	FALSE	FALSE
TRIM62	chr1	 33611003	 33647660	ENSG00000116525.9	FALSE	FALSE	FALSE	FALSE	FALSE
ZNF362	chr1	 33722146	 33766320	ENSG00000160094.10	FALSE	FALSE	FALSE	FALSE	FALSE
7SK	chr5	 68266266	 68325992	ENSG00000249352.3	TRUE	FALSE	FALSE	TRUE	FALSE
PHC2	chr1	 33789224	 33896653	ENSG00000134686.12	FALSE	FALSE	FALSE	FALSE	FALSE
ZSCAN20	chr1	 33938246	 33962107	ENSG00000121903.10	TRUE	FALSE	FALSE	TRUE	FALSE
SMIM12	chr1	 35178338	 35325417	ENSG00000163866.8	TRUE	FALSE	FALSE	TRUE	FALSE
DLGAP3	chr1	 35331037	 35395186	ENSG00000116544.7	FALSE	FALSE	FALSE	FALSE	FALSE
ZMYM6NB	chr1	 35447136	 35450954	ENSG00000243749.1	FALSE	FALSE	FALSE	FALSE	FALSE
ZMYM6	chr1	 35447134	 35497342	ENSG00000271741.1	TRUE	FALSE	FALSE	TRUE	FALSE
ZMYM1	chr1	 35525387	 35581460	ENSG00000197056.5	TRUE	FALSE	FALSE	TRUE	FALSE
SFPQ	chr1	 35641979	 35658749	ENSG00000116560.6	TRUE	FALSE	FALSE	TRUE	FALSE
ZMYM4	chr1	 35734568	 35887659	ENSG00000146463.7	TRUE	FALSE	FALSE	TRUE	FALSE
KIAA0319L	chr1	 35899091	 36023551	ENSG00000142687.13	TRUE	FALSE	FALSE	TRUE	FALSE
NCDN	chr1	 36023074	 36032875	ENSG00000020129.11	TRUE	FALSE	FALSE	TRUE	FALSE
TFAP2E	chr1	 36038971	 36060929	ENSG00000116819.6	FALSE	FALSE	FALSE	FALSE	FALSE
PSMB2	chr1	 36067185	 36107445	ENSG00000126067.7	TRUE	FALSE	TRUE	TRUE	FALSE
C1orf216	chr1	 36179476	 36185073	ENSG00000142686.7	TRUE	FALSE	FALSE	TRUE	FALSE
CLSPN	chr1	 36185819	 36235568	ENSG00000092853.9	TRUE	FALSE	FALSE	TRUE	FALSE
AGO4	chr1	 36273773	 36323491	ENSG00000134698.10	TRUE	FALSE	FALSE	TRUE	FALSE
AGO1	chr1	 36335409	 36395211	ENSG00000092847.6	TRUE	FALSE	FALSE	TRUE	FALSE
AGO3	chr1	 36396319	 36538101	ENSG00000126070.14	TRUE	FALSE	TRUE	TRUE	FALSE
ADPRHL2	chr1	 36554476	 36559533	ENSG00000116863.10	FALSE	FALSE	FALSE	FALSE	FALSE
COL8A2	chr1	 36560837	 36590821	ENSG00000171812.6	FALSE	FALSE	FALSE	FALSE	FALSE
TRAPPC3	chr1	 36602173	 36615098	ENSG00000054116.7	TRUE	FALSE	FALSE	TRUE	FALSE
MAP7D1	chr1	 36621180	 36646450	ENSG00000116871.11	TRUE	FALSE	FALSE	TRUE	FALSE
THRAP3	chr1	 36690017	 36770958	ENSG00000054118.9	TRUE	FALSE	TRUE	TRUE	FALSE
SH3D21	chr1	 36771988	 36790484	ENSG00000214193.5	TRUE	FALSE	FALSE	TRUE	FALSE
EVA1B	chr1	 36787632	 36789755	ENSG00000142694.6	FALSE	FALSE	FALSE	FALSE	FALSE
STK40	chr1	 36805225	 36851497	ENSG00000196182.6	FALSE	FALSE	FALSE	FALSE	FALSE
LSM10	chr1	 36856839	 36863493	ENSG00000181817.5	FALSE	FALSE	FALSE	FALSE	FALSE
MRPS15	chr1	 36921319	 36930038	ENSG00000116898.7	TRUE	FALSE	FALSE	TRUE	FALSE
CSF3R	chr1	 36931644	 36948879	ENSG00000119535.13	TRUE	FALSE	FALSE	TRUE	FALSE
ZC3H12A	chr1	 37940153	 37949980	ENSG00000163874.8	FALSE	FALSE	FALSE	FALSE	FALSE
MEAF6	chr1	 37958176	 37980375	ENSG00000163875.11	TRUE	FALSE	FALSE	TRUE	FALSE
SNIP1	chr1	 38000050	 38019903	ENSG00000163877.9	TRUE	FALSE	FALSE	TRUE	FALSE
GNL2	chr1	 38032417	 38061536	ENSG00000134697.8	TRUE	FALSE	FALSE	TRUE	FALSE
C1orf109	chr1	 38147242	 38157914	ENSG00000116922.10	TRUE	FALSE	FALSE	TRUE	FALSE
CDCA8	chr1	 38158090	 38175391	ENSG00000134690.6	TRUE	FALSE	FALSE	TRUE	FALSE
MANEAL	chr1	 38259474	 38266809	ENSG00000185090.10	FALSE	FALSE	FALSE	FALSE	FALSE
YRDC	chr1	 38268616	 38273857	ENSG00000196449.3	TRUE	FALSE	FALSE	TRUE	FALSE
C1orf122	chr1	 38272651	 38275126	ENSG00000197982.12	TRUE	FALSE	FALSE	TRUE	FALSE
MTF1	chr1	 38275239	 38325292	ENSG00000188786.9	TRUE	FALSE	FALSE	TRUE	FALSE
INPP5B	chr1	 38326369	 38412729	ENSG00000204084.8	TRUE	FALSE	TRUE	TRUE	FALSE
SF3A3	chr1	 38422647	 38456593	ENSG00000183431.7	TRUE	FALSE	TRUE	TRUE	FALSE
FHL3	chr1	 38462442	 38471278	ENSG00000183386.5	FALSE	FALSE	FALSE	FALSE	FALSE
UTP11L	chr1	 38474930	 38490496	ENSG00000183520.7	TRUE	FALSE	TRUE	TRUE	FALSE
RRAGC	chr1	 39303870	 39325495	ENSG00000116954.7	TRUE	FALSE	FALSE	TRUE	FALSE
AKIRIN1	chr1	 39456895	 39471731	ENSG00000174574.11	TRUE	FALSE	TRUE	TRUE	FALSE
NDUFS5	chr1	 39491990	 39500308	ENSG00000168653.6	TRUE	FALSE	TRUE	TRUE	FALSE
MACF1	chr1	 39546988	 39952849	ENSG00000127603.19	TRUE	FALSE	FALSE	TRUE	FALSE
PPIEL	chr1	 39997510	 40024379	ENSG00000243970.1	TRUE	TRUE	FALSE	FALSE	FALSE
BMP8A	chr1	 39957318	 39991607	ENSG00000183682.7	TRUE	FALSE	TRUE	TRUE	FALSE
PABPC4	chr1	 40026488	 40042462	ENSG00000090621.9	TRUE	FALSE	FALSE	TRUE	FALSE
HPCAL4	chr1	 40144320	 40157361	ENSG00000116983.8	FALSE	FALSE	FALSE	FALSE	FALSE
PPIE	chr1	 40157854	 40229586	ENSG00000084072.12	TRUE	FALSE	FALSE	TRUE	FALSE
BMP8B	chr1	 40222854	 40254533	ENSG00000116985.6	TRUE	FALSE	TRUE	TRUE	FALSE
TRIT1	chr1	 40306723	 40349183	ENSG00000043514.11	TRUE	FALSE	FALSE	TRUE	FALSE
MFSD2A	chr1	 40420802	 40435638	ENSG00000168389.13	FALSE	FALSE	FALSE	FALSE	FALSE
CAP1	chr1	 40505905	 40538321	ENSG00000131236.12	TRUE	FALSE	TRUE	TRUE	FALSE
PPT1	chr1	 40538379	 40563375	ENSG00000131238.12	FALSE	FALSE	FALSE	FALSE	FALSE
RLF	chr1	 40627045	 40706593	ENSG00000117000.8	FALSE	FALSE	FALSE	FALSE	FALSE
ZMPSTE24	chr1	 40723779	 40759856	ENSG00000084073.4	TRUE	FALSE	FALSE	TRUE	FALSE
COL9A2	chr1	 40766159	 40783488	ENSG00000049089.9	FALSE	FALSE	FALSE	FALSE	FALSE
SMAP2	chr1	 40810522	 40888998	ENSG00000084070.7	TRUE	FALSE	FALSE	TRUE	FALSE
ZFP69B	chr1	 40915774	 40929390	ENSG00000187801.10	TRUE	FALSE	FALSE	TRUE	FALSE
ZFP69	chr1	 40942887	 40962015	ENSG00000187815.5	FALSE	FALSE	FALSE	FALSE	FALSE
EXO5	chr1	 40974413	 40982228	ENSG00000164002.7	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF684	chr1	 40997233	 41013841	ENSG00000117010.11	TRUE	FALSE	FALSE	TRUE	FALSE
RIMS3	chr1	 41086351	 41131329	ENSG00000117016.5	TRUE	FALSE	FALSE	TRUE	FALSE
NFYC	chr1	 41157320	 41237275	ENSG00000066136.15	TRUE	FALSE	FALSE	TRUE	FALSE
KCNQ4	chr1	 41249684	 41306124	ENSG00000117013.10	FALSE	FALSE	FALSE	FALSE	FALSE
CITED4	chr1	 41326729	 41328018	ENSG00000179862.5	FALSE	FALSE	FALSE	FALSE	FALSE
CTPS1	chr1	 41445007	 41478235	ENSG00000171793.9	FALSE	FALSE	FALSE	FALSE	FALSE
SCMH1	chr1	 41492872	 41707826	ENSG00000010803.12	TRUE	FALSE	FALSE	TRUE	FALSE
HIVEP3	chr1	 41972036	 42501596	ENSG00000127124.9	TRUE	FALSE	FALSE	TRUE	FALSE
FOXJ3	chr1	 42642210	 42801548	ENSG00000198815.4	TRUE	FALSE	FALSE	TRUE	FALSE
PPCS	chr1	 42921788	 42939056	ENSG00000127125.7	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC30	chr1	 42929001	 43120335	ENSG00000186409.10	TRUE	FALSE	FALSE	TRUE	FALSE
PPIH	chr1	 43124096	 43142429	ENSG00000171960.6	FALSE	FALSE	FALSE	FALSE	FALSE
YBX1	chr1	 43148098	 43168020	ENSG00000065978.13	TRUE	FALSE	TRUE	TRUE	FALSE
LEPRE1	chr1	 43212006	 43232755	ENSG00000117385.11	TRUE	FALSE	FALSE	TRUE	FALSE
C1orf50	chr1	 43232940	 43263968	ENSG00000164008.9	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC23	chr1	 43272723	 43282954	ENSG00000177868.7	FALSE	FALSE	FALSE	FALSE	FALSE
ERMAP	chr1	 43282795	 43310660	ENSG00000164010.9	TRUE	FALSE	FALSE	TRUE	FALSE
ZNF691	chr1	 43312280	 43318148	ENSG00000164011.13	FALSE	FALSE	FALSE	FALSE	FALSE
SLC2A1	chr1	 43391052	 43424530	ENSG00000117394.15	FALSE	FALSE	FALSE	FALSE	FALSE
SLC2A1-AS1	chr1	 43424720	 43449029	ENSG00000227533.1	TRUE	FALSE	FALSE	TRUE	FALSE
EBNA1BP2	chr1	 43629846	 43736607	ENSG00000117395.6	TRUE	FALSE	FALSE	TRUE	FALSE
TIE1	chr1	 43766664	 43788779	ENSG00000066056.9	TRUE	FALSE	FALSE	TRUE	FALSE
MPL	chr1	 43803478	 43818443	ENSG00000117400.10	FALSE	FALSE	FALSE	FALSE	FALSE
CDC20	chr1	 43824626	 43828874	ENSG00000117399.9	TRUE	FALSE	TRUE	TRUE	FALSE
ELOVL1	chr1	 43829068	 43833696	ENSG00000066322.8	FALSE	FALSE	FALSE	FALSE	FALSE
MED8	chr1	 43849588	 43855479	ENSG00000159479.12	TRUE	FALSE	FALSE	TRUE	FALSE
SZT2	chr1	 43855553	 43918321	ENSG00000198198.9	TRUE	FALSE	FALSE	TRUE	FALSE
PTPRF	chr1	 43990858	 44089343	ENSG00000142949.12	TRUE	FALSE	FALSE	TRUE	FALSE
KDM4A	chr1	 44115829	 44171186	ENSG00000066135.8	TRUE	FALSE	FALSE	TRUE	FALSE
ST3GAL3	chr1	 44171495	 44396831	ENSG00000126091.15	FALSE	FALSE	FALSE	FALSE	FALSE
IPO13	chr1	 44412611	 44433694	ENSG00000117408.6	FALSE	FALSE	FALSE	FALSE	FALSE
DPH2	chr1	 44435672	 44439041	ENSG00000132768.9	FALSE	FALSE	FALSE	FALSE	FALSE
ATP6V0B	chr1	 44440159	 44443967	ENSG00000117410.9	FALSE	FALSE	FALSE	FALSE	FALSE
B4GALT2	chr1	 44444615	 44456840	ENSG00000117411.12	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC24	chr1	 44457031	 44462200	ENSG00000159214.8	TRUE	FALSE	TRUE	TRUE	FALSE
SLC6A9	chr1	 44457172	 44497139	ENSG00000196517.7	TRUE	FALSE	FALSE	TRUE	FALSE
DMAP1	chr1	 44679127	 44686353	ENSG00000178028.9	FALSE	FALSE	FALSE	FALSE	FALSE
ERI3	chr1	 44686742	 44820932	ENSG00000117419.10	FALSE	FALSE	FALSE	FALSE	FALSE
RNF220	chr1	 44870866	 45117396	ENSG00000187147.13	TRUE	FALSE	FALSE	TRUE	FALSE
TMEM53	chr1	 45100910	 45140227	ENSG00000126106.9	TRUE	FALSE	FALSE	TRUE	FALSE
C1orf228	chr1	 45140364	 45191263	ENSG00000198520.6	TRUE	FALSE	FALSE	TRUE	FALSE
KIF2C	chr1	 45205490	 45233439	ENSG00000142945.8	FALSE	FALSE	FALSE	FALSE	FALSE
RPS8	chr1	 45240923	 45244451	ENSG00000142937.7	TRUE	FALSE	FALSE	TRUE	FALSE
BEST4	chr1	 45249257	 45253377	ENSG00000142959.4	TRUE	FALSE	FALSE	TRUE	FALSE
PLK3	chr1	 45265897	 45271662	ENSG00000173846.8	TRUE	FALSE	FALSE	TRUE	FALSE
TCTEX1D4	chr1	 45271585	 45272957	ENSG00000188396.2	FALSE	FALSE	FALSE	FALSE	FALSE
BTBD19	chr1	 45274154	 45281257	ENSG00000222009.4	TRUE	FALSE	FALSE	TRUE	FALSE
PTCH2	chr1	 45285516	 45308735	ENSG00000117425.9	TRUE	FALSE	FALSE	TRUE	FALSE
EIF2B3	chr1	 45316450	 45452282	ENSG00000070785.12	TRUE	FALSE	FALSE	TRUE	FALSE
HECTD3	chr1	 45468212	 45477001	ENSG00000126107.10	FALSE	FALSE	FALSE	FALSE	FALSE
UROD	chr1	 45477819	 45481247	ENSG00000126088.8	FALSE	FALSE	FALSE	FALSE	FALSE
ZSWIM5	chr1	 45482071	 45771881	ENSG00000162415.6	TRUE	FALSE	FALSE	TRUE	FALSE
MUTYH	chr1	 45794835	 45806142	ENSG00000132781.13	TRUE	FALSE	FALSE	TRUE	FALSE
TOE1	chr1	 45805342	 45809647	ENSG00000132773.7	TRUE	FALSE	FALSE	TRUE	FALSE
TESK2	chr1	 45809555	 45956872	ENSG00000070759.12	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC163P	chr1	 45959538	 45965751	ENSG00000236624.4	TRUE	FALSE	FALSE	TRUE	FALSE
MMACHC	chr1	 45965725	 45976739	ENSG00000132763.10	TRUE	FALSE	TRUE	TRUE	FALSE
PRDX1	chr1	 45976708	 45988719	ENSG00000117450.9	TRUE	FALSE	TRUE	TRUE	FALSE
AKR1A1	chr1	 46016215	 46035721	ENSG00000117448.9	TRUE	FALSE	FALSE	TRUE	FALSE
NASP	chr1	 46049518	 46084566	ENSG00000132780.12	TRUE	FALSE	TRUE	TRUE	FALSE
CCDC17	chr1	 46085716	 46089729	ENSG00000159588.10	FALSE	FALSE	FALSE	FALSE	FALSE
GPBP1L1	chr1	 46092976	 46153785	ENSG00000159592.6	TRUE	FALSE	FALSE	TRUE	FALSE
TMEM69	chr1	 46152886	 46160115	ENSG00000159596.6	TRUE	FALSE	TRUE	TRUE	FALSE
IPP	chr1	 46159996	 46216322	ENSG00000197429.6	TRUE	FALSE	FALSE	TRUE	FALSE
MAST2	chr1	 46252659	 46501796	ENSG00000086015.16	TRUE	FALSE	FALSE	TRUE	FALSE
PIK3R3	chr1	 46505812	 46642160	ENSG00000117461.10	TRUE	FALSE	FALSE	TRUE	FALSE
POMGNT1	chr1	 46654354	 46685977	ENSG00000085998.9	TRUE	FALSE	FALSE	TRUE	FALSE
RAD54L	chr1	 46713360	 46744145	ENSG00000085999.7	FALSE	FALSE	FALSE	FALSE	FALSE
LRRC41	chr1	 46726868	 46769280	ENSG00000132128.12	TRUE	FALSE	FALSE	TRUE	FALSE
UQCRH	chr1	 46769303	 46782448	ENSG00000173660.7	TRUE	FALSE	TRUE	TRUE	FALSE
NSUN4	chr1	 46805849	 46830824	ENSG00000117481.6	TRUE	FALSE	FALSE	TRUE	FALSE
FAAH	chr1	 46859937	 46879520	ENSG00000117480.11	FALSE	FALSE	FALSE	FALSE	FALSE
MKNK1-AS1	chr1	 47004368	 47035927	ENSG00000269956.1	TRUE	TRUE	FALSE	TRUE	FALSE
MKNK1	chr1	 47023090	 47082515	ENSG00000079277.15	TRUE	FALSE	FALSE	TRUE	FALSE
MOB3C	chr1	 47073387	 47082563	ENSG00000142961.10	FALSE	FALSE	FALSE	FALSE	FALSE
ATPAF1	chr1	 47098409	 47139539	ENSG00000123472.8	TRUE	FALSE	FALSE	TRUE	FALSE
EFCAB14	chr1	 47124366	 47184824	ENSG00000159658.6	TRUE	FALSE	FALSE	TRUE	FALSE
LINC00853	chr1	 47644922	 47646011	ENSG00000224805.2	TRUE	TRUE	FALSE	FALSE	FALSE
PDZK1IP1	chr1	 47649265	 47656716	ENSG00000162366.3	FALSE	FALSE	FALSE	FALSE	FALSE
TAL1	chr1	 47681962	 47697892	ENSG00000162367.7	TRUE	FALSE	FALSE	TRUE	FALSE
STIL	chr1	 47715811	 47779819	ENSG00000123473.11	TRUE	FALSE	TRUE	TRUE	FALSE
CMPK1	chr1	 47799469	 47844511	ENSG00000162368.9	TRUE	FALSE	FALSE	TRUE	FALSE
FOXD2-AS1	chr1	 47897805	 47900313	ENSG00000237424.1	TRUE	TRUE	FALSE	FALSE	FALSE
FOXD2	chr1	 47901689	 47906363	ENSG00000186564.5	TRUE	FALSE	FALSE	TRUE	FALSE
SLC5A9	chr1	 48688357	 48714316	ENSG00000117834.8	TRUE	FALSE	FALSE	TRUE	FALSE
SPATA6	chr1	 48761044	 48937845	ENSG00000132122.7	TRUE	FALSE	FALSE	TRUE	FALSE
BEND5	chr1	 49193195	 49242641	ENSG00000162373.8	FALSE	FALSE	FALSE	FALSE	FALSE
FAF1	chr1	 50905150	 51425935	ENSG00000185104.15	FALSE	FALSE	FALSE	FALSE	FALSE
CDKN2C	chr1	 51426417	 51440305	ENSG00000123080.6	FALSE	FALSE	FALSE	FALSE	FALSE
RNF11	chr1	 51701943	 51739127	ENSG00000123091.4	TRUE	FALSE	FALSE	TRUE	FALSE
TTC39A	chr1	 51752930	 51810788	ENSG00000085831.11	TRUE	FALSE	FALSE	TRUE	FALSE
EPS15	chr1	 51819935	 51985000	ENSG00000085832.12	TRUE	FALSE	FALSE	TRUE	FALSE
OSBPL9	chr1	 52042851	 52254889	ENSG00000117859.14	TRUE	FALSE	FALSE	TRUE	FALSE
NRD1	chr1	 52254863	 52344477	ENSG00000078618.15	TRUE	FALSE	FALSE	TRUE	FALSE
TXNDC12	chr1	 52485803	 52521843	ENSG00000117862.7	TRUE	FALSE	FALSE	TRUE	FALSE
